Date,Temp,RH
2019/09/23 2:42,24.4,56
2019/09/23 2:43,24.3,57
2019/09/23 2:44,24.3,57
2019/09/23 2:45,24.3,57
2019/09/23 2:46,24.3,57
2019/09/23 2:47,24.3,57
2019/09/23 2:48,24.3,57
2019/09/23 2:49,24.2,58
2019/09/23 2:50,24.2,58
2019/09/23 2:51,24.2,57
2019/09/23 2:52,24.2,57
2019/09/23 2:53,24.2,57
2019/09/23 2:54,24.2,57
2019/09/23 2:55,24.2,57
2019/09/23 2:56,24.2,57
2019/09/23 2:57,24.1,58
2019/09/23 2:58,24.2,56
2019/09/23 2:59,24.2,56
2019/09/23 3:00,24.2,55
2019/09/23 3:01,24.2,56
2019/09/23 3:02,24.2,56
2019/09/23 3:03,24.2,56
2019/09/23 3:04,24.2,56
2019/09/23 3:05,24.2,55
2019/09/23 3:06,24.2,56
2019/09/23 3:07,24.2,55
2019/09/23 3:08,24.3,55
2019/09/23 3:09,24.3,54
2019/09/23 3:10,24.3,55
2019/09/23 3:11,24.4,54
2019/09/23 3:12,24.3,55
2019/09/23 3:13,24.3,56
2019/09/23 3:14,24.3,56
2019/09/23 3:15,24.3,56
2019/09/23 3:16,24.3,55
2019/09/23 3:17,24.3,55
2019/09/23 3:18,24.3,54
2019/09/23 3:19,24.3,55
2019/09/23 3:20,24.2,55
2019/09/23 3:21,24.3,54
2019/09/23 3:22,24.2,55
2019/09/23 3:23,24.2,55
2019/09/23 3:24,24.3,55
2019/09/23 3:25,24.3,54
2019/09/23 3:26,24.2,55
2019/09/23 3:27,24.2,55
2019/09/23 3:28,24.3,54
2019/09/23 3:29,24.2,55
2019/09/23 3:30,24.2,55
2019/09/23 3:31,24.2,55
2019/09/23 3:32,24.2,55
2019/09/23 3:33,24.2,55
2019/09/23 3:34,24.2,55
2019/09/23 3:35,24.2,55
2019/09/23 3:36,24.1,57
2019/09/23 3:37,24.2,55
2019/09/23 3:38,24.1,56
2019/09/23 3:39,24.1,56
2019/09/23 3:40,24.2,55
2019/09/23 3:41,24.1,56
2019/09/23 3:42,24.1,57
2019/09/23 3:43,24.0,57
2019/09/23 3:44,24.0,57
2019/09/23 3:45,24.0,57
2019/09/23 3:46,24.0,57
2019/09/23 3:47,24.0,57
2019/09/23 3:48,24.0,56
2019/09/23 3:49,24.0,56
2019/09/23 3:50,24.0,56
2019/09/23 3:51,23.9,57
2019/09/23 3:52,23.9,57
2019/09/23 3:53,24.0,56
2019/09/23 3:54,24.0,56
2019/09/23 3:55,24.0,56
2019/09/23 3:56,24.0,57
2019/09/23 3:57,23.9,57
2019/09/23 3:58,23.9,57
2019/09/23 3:59,23.9,57
2019/09/23 4:00,23.9,57
2019/09/23 4:01,23.9,57
2019/09/23 4:02,23.8,58
2019/09/23 4:03,23.8,58
2019/09/23 4:04,23.8,58
2019/09/23 4:05,23.8,58
2019/09/23 4:06,23.8,58
2019/09/23 4:07,23.8,57
2019/09/23 4:08,23.8,57
2019/09/23 4:09,23.8,56
2019/09/23 4:10,23.8,56
2019/09/23 4:11,23.8,57
2019/09/23 4:12,23.8,57
2019/09/23 4:13,23.8,57
2019/09/23 4:14,23.8,57
2019/09/23 4:15,23.7,58
2019/09/23 4:16,23.8,56
2019/09/23 4:17,23.8,56
2019/09/23 4:18,23.9,55
2019/09/23 4:19,23.9,55
2019/09/23 4:20,23.9,56
2019/09/23 4:21,23.9,57
2019/09/23 4:22,23.8,58
2019/09/23 4:23,23.8,58
2019/09/23 4:24,23.7,58
2019/09/23 4:25,23.7,58
2019/09/23 4:26,23.6,58
2019/09/23 4:27,23.6,58
2019/09/23 4:28,23.6,58
2019/09/23 4:29,23.6,58
2019/09/23 4:30,23.6,58
2019/09/23 4:31,23.6,57
2019/09/23 4:32,23.6,57
2019/09/23 4:33,23.7,56
2019/09/23 4:34,23.7,57
2019/09/23 4:35,23.7,56
2019/09/23 4:36,23.7,56
2019/09/23 4:37,23.7,56
2019/09/23 4:38,23.8,56
2019/09/23 4:39,23.7,57
2019/09/23 4:40,23.8,56
2019/09/23 4:41,23.7,58
2019/09/23 4:42,23.7,58
2019/09/23 4:43,23.6,58
2019/09/23 4:44,23.6,58
2019/09/23 4:45,23.6,58
2019/09/23 4:46,23.6,58
2019/09/23 4:47,23.6,58
2019/09/23 4:48,23.7,56
2019/09/23 4:49,23.7,57
2019/09/23 4:50,23.6,58
2019/09/23 4:51,23.6,58
2019/09/23 4:52,23.6,58
2019/09/23 4:53,23.6,58
2019/09/23 4:54,23.6,58
2019/09/23 4:55,23.6,58
2019/09/23 4:56,23.6,58
2019/09/23 4:57,23.6,58
2019/09/23 4:58,23.6,58
2019/09/23 4:59,23.6,58
2019/09/23 5:00,23.6,58
2019/09/23 5:01,23.6,58
2019/09/23 5:02,23.6,57
2019/09/23 5:03,23.7,57
2019/09/23 5:04,23.7,57
2019/09/23 5:05,23.7,57
2019/09/23 5:06,23.7,57
2019/09/23 5:07,23.7,57
2019/09/23 5:08,23.7,58
2019/09/23 5:09,23.7,57
2019/09/23 5:10,23.7,57
2019/09/23 5:11,23.7,57
2019/09/23 5:12,23.7,57
2019/09/23 5:13,23.8,56
2019/09/23 5:14,23.8,56
2019/09/23 5:15,23.8,56
2019/09/23 5:16,23.8,56
2019/09/23 5:17,23.8,56
2019/09/23 5:18,23.8,56
2019/09/23 5:19,23.8,56
2019/09/23 5:20,23.8,56
2019/09/23 5:21,23.8,56
2019/09/23 5:22,23.8,56
2019/09/23 5:23,23.8,56
2019/09/23 5:24,23.8,56
2019/09/23 5:25,23.8,56
2019/09/23 5:26,23.8,55
2019/09/23 5:27,23.9,54
2019/09/23 5:28,23.8,56
2019/09/23 5:29,23.8,56
2019/09/23 5:30,23.8,56
2019/09/23 5:31,23.8,56
2019/09/23 5:32,23.8,56
2019/09/23 5:33,23.8,56
2019/09/23 5:34,23.8,56
2019/09/23 5:35,23.8,56
2019/09/23 5:36,23.8,56
2019/09/23 5:37,23.8,56
2019/09/23 5:38,23.8,56
2019/09/23 5:39,23.8,56
2019/09/23 5:40,23.8,56
2019/09/23 5:41,23.8,56
2019/09/23 5:42,23.8,56
2019/09/23 5:43,23.8,56
2019/09/23 5:44,23.8,55
2019/09/23 5:45,23.8,56
2019/09/23 5:46,23.8,56
2019/09/23 5:47,23.8,56
2019/09/23 5:48,23.8,55
2019/09/23 5:49,23.8,55
2019/09/23 5:50,23.8,54
2019/09/23 5:51,23.8,55
2019/09/23 5:52,23.8,54
2019/09/23 5:53,23.8,54
2019/09/23 5:54,23.9,54
2019/09/23 5:55,23.9,54
2019/09/23 5:56,23.9,54
2019/09/23 5:57,23.8,54
2019/09/23 5:58,23.8,54
2019/09/23 5:59,23.8,54
2019/09/23 6:00,23.8,55
2019/09/23 6:01,23.8,55
2019/09/23 6:02,23.7,57
2019/09/23 6:03,23.6,58
2019/09/23 6:04,23.6,57
2019/09/23 6:05,23.6,57
2019/09/23 6:06,23.5,57
2019/09/23 6:07,23.5,57
2019/09/23 6:08,23.6,55
2019/09/23 6:09,23.6,55
2019/09/23 6:10,23.6,55
2019/09/23 6:11,23.5,58
2019/09/23 6:12,23.5,58
2019/09/23 6:13,23.6,56
2019/09/23 6:14,23.5,57
2019/09/23 6:15,23.5,57
2019/09/23 6:16,23.5,57
2019/09/23 6:17,23.5,57
2019/09/23 6:18,23.5,58
2019/09/23 6:19,23.5,56
2019/09/23 6:20,23.5,56
2019/09/23 6:21,23.5,56
2019/09/23 6:22,23.5,56
2019/09/23 6:23,23.5,56
2019/09/23 6:24,23.5,56
2019/09/23 6:25,23.5,56
2019/09/23 6:26,23.4,57
2019/09/23 6:27,23.4,57
2019/09/23 6:28,23.4,57
2019/09/23 6:29,23.5,56
2019/09/23 6:30,23.5,56
2019/09/23 6:31,23.5,56
2019/09/23 6:32,23.4,57
2019/09/23 6:33,23.5,55
2019/09/23 6:34,23.5,55
2019/09/23 6:35,23.5,56
2019/09/23 6:36,23.4,57
2019/09/23 6:37,23.4,57
2019/09/23 6:38,23.4,57
2019/09/23 6:39,23.4,57
2019/09/23 6:40,23.4,58
2019/09/23 6:41,23.4,58
2019/09/23 6:42,23.3,58
2019/09/23 6:43,23.3,58
2019/09/23 6:44,23.3,58
2019/09/23 6:45,23.3,58
2019/09/23 6:46,23.4,57
2019/09/23 6:47,23.4,57
2019/09/23 6:48,23.4,58
2019/09/23 6:49,23.4,58
2019/09/23 6:50,23.4,58
2019/09/23 6:51,23.3,59
2019/09/23 6:52,23.3,59
2019/09/23 6:53,23.3,59
2019/09/23 6:54,23.3,58
2019/09/23 6:55,23.3,58
2019/09/23 6:56,23.3,58
2019/09/23 6:57,23.3,58
2019/09/23 6:58,23.3,58
2019/09/23 6:59,23.3,59
2019/09/23 7:00,23.3,59
2019/09/23 7:01,23.3,59
2019/09/23 7:02,23.3,60
2019/09/23 7:03,23.3,60
2019/09/23 7:04,23.3,59
2019/09/23 7:05,23.4,57
2019/09/23 7:06,23.4,58
2019/09/23 7:07,23.3,60
2019/09/23 7:08,23.4,59
2019/09/23 7:09,23.3,60
2019/09/23 7:10,23.3,60
2019/09/23 7:11,23.4,59
2019/09/23 7:12,23.3,60
2019/09/23 7:13,23.3,60
2019/09/23 7:14,23.3,61
2019/09/23 7:15,23.3,62
2019/09/23 7:16,23.2,63
2019/09/23 7:17,23.2,63
2019/09/23 7:18,23.2,63
2019/09/23 7:19,23.2,64
2019/09/23 7:20,23.2,64
2019/09/23 7:21,23.2,64
2019/09/23 7:22,23.2,65
2019/09/23 7:23,23.2,66
2019/09/23 7:24,23.2,66
2019/09/23 7:25,23.2,65
2019/09/23 7:26,23.2,65
2019/09/23 7:27,23.3,65
2019/09/23 7:28,23.3,65
2019/09/23 7:29,23.4,63
2019/09/23 7:30,23.4,63
2019/09/23 7:31,23.4,63
2019/09/23 7:32,23.4,64
2019/09/23 7:33,23.4,63
2019/09/23 7:34,23.5,62
2019/09/23 7:35,23.5,60
2019/09/23 7:36,23.5,60
2019/09/23 7:37,23.5,60
2019/09/23 7:38,23.5,60
2019/09/23 7:39,23.5,60
2019/09/23 7:40,23.6,59
2019/09/23 7:41,23.6,59
2019/09/23 7:42,23.6,58
2019/09/23 7:43,23.7,58
2019/09/23 7:44,23.7,58
2019/09/23 7:45,23.8,59
2019/09/23 7:46,23.7,60
2019/09/23 7:47,23.8,60
2019/09/23 7:48,23.8,60
2019/09/23 7:49,23.8,60
2019/09/23 7:50,23.8,60
2019/09/23 7:51,23.8,62
2019/09/23 7:52,23.9,62
2019/09/23 7:53,24.0,60
2019/09/23 7:54,24.0,61
2019/09/23 7:55,24.0,60
2019/09/23 7:56,24.1,59
2019/09/23 7:57,24.1,60
2019/09/23 7:58,24.1,59
2019/09/23 7:59,24.1,60
2019/09/23 8:00,24.2,60
2019/09/23 8:01,24.2,60
2019/09/23 8:02,24.2,60
2019/09/23 8:03,24.3,61
2019/09/23 8:04,24.3,61
2019/09/23 8:05,24.3,63
2019/09/23 8:06,24.3,63
2019/09/23 8:07,24.3,62
2019/09/23 8:08,24.3,61
2019/09/23 8:09,24.3,61
2019/09/23 8:10,24.3,62
2019/09/23 8:11,24.4,62
2019/09/23 8:12,24.4,62
2019/09/23 8:13,24.5,60
2019/09/23 8:14,24.5,60
2019/09/23 8:15,24.5,60
2019/09/23 8:16,24.5,61
2019/09/23 8:17,24.5,62
2019/09/23 8:18,24.6,62
2019/09/23 8:19,24.6,62
2019/09/23 8:20,24.6,62
2019/09/23 8:21,24.6,63
2019/09/23 8:22,24.7,62
2019/09/23 8:23,24.7,62
2019/09/23 8:24,24.7,62
2019/09/23 8:25,24.7,62
2019/09/23 8:26,24.8,63
2019/09/23 8:27,24.8,65
2019/09/23 8:28,24.8,65
2019/09/23 8:29,24.9,63
2019/09/23 8:30,24.9,60
2019/09/23 8:31,25.0,59
2019/09/23 8:32,25.0,59
2019/09/23 8:33,25.0,58
2019/09/23 8:34,25.1,58
2019/09/23 8:35,25.1,58
2019/09/23 8:36,25.1,58
2019/09/23 8:37,25.1,59
2019/09/23 8:38,25.1,61
2019/09/23 8:39,25.2,60
2019/09/23 8:40,25.2,61
2019/09/23 8:41,25.3,60
2019/09/23 8:42,25.4,59
2019/09/23 8:43,25.4,57
2019/09/23 8:44,25.5,57
2019/09/23 8:45,25.5,57
2019/09/23 8:46,25.5,57
2019/09/23 8:47,25.6,56
2019/09/23 8:48,25.6,56
2019/09/23 8:49,25.7,56
2019/09/23 8:50,25.7,57
2019/09/23 8:51,25.7,58
2019/09/23 8:52,25.7,58
2019/09/23 8:53,25.7,59
2019/09/23 8:54,25.7,58
2019/09/23 8:55,25.7,56
2019/09/23 8:56,25.7,57
2019/09/23 8:57,25.8,56
2019/09/23 8:58,25.8,56
2019/09/23 8:59,25.8,57
2019/09/23 9:00,25.8,58
2019/09/23 9:01,25.8,58
2019/09/23 9:02,25.8,56
2019/09/23 9:03,25.8,57
2019/09/23 9:04,25.8,58
2019/09/23 9:05,25.9,57
2019/09/23 9:06,25.9,56
2019/09/23 9:07,25.9,55
2019/09/23 9:08,25.8,55
2019/09/23 9:09,25.8,55
2019/09/23 9:10,25.8,56
2019/09/23 9:11,25.8,58
2019/09/23 9:12,25.8,56
2019/09/23 9:13,25.8,56
2019/09/23 9:14,25.9,57
2019/09/23 9:15,25.9,57
2019/09/23 9:16,25.9,59
2019/09/23 9:17,26.0,58
2019/09/23 9:18,26.1,57
2019/09/23 9:19,26.1,58
2019/09/23 9:20,26.2,57
2019/09/23 9:21,26.3,56
2019/09/23 9:22,26.4,55
2019/09/23 9:23,26.4,56
2019/09/23 9:24,26.4,56
2019/09/23 9:25,26.4,58
2019/09/23 9:26,26.5,58
2019/09/23 9:27,26.6,57
2019/09/23 9:28,26.6,57
2019/09/23 9:29,26.7,57
2019/09/23 9:30,26.7,58
2019/09/23 9:31,26.8,57
2019/09/23 9:32,26.8,58
2019/09/23 9:33,26.9,58
2019/09/23 9:34,26.9,58
2019/09/23 9:35,26.9,58
2019/09/23 9:36,26.9,58
2019/09/23 9:37,26.9,57
2019/09/23 9:38,26.9,56
2019/09/23 9:39,26.9,55
2019/09/23 9:40,26.9,56
2019/09/23 9:41,26.9,57
2019/09/23 9:42,26.9,58
2019/09/23 9:43,26.9,59
2019/09/23 9:44,26.9,59
2019/09/23 9:45,26.9,59
2019/09/23 9:46,26.9,59
2019/09/23 9:47,26.8,59
2019/09/23 9:48,26.8,59
2019/09/23 9:49,26.8,59
2019/09/23 9:50,26.8,59
2019/09/23 9:51,26.8,59
2019/09/23 9:52,26.9,59
2019/09/23 9:53,26.9,60
2019/09/23 9:54,26.9,59
2019/09/23 9:55,26.9,60
2019/09/23 9:56,27.0,60
2019/09/23 9:57,27.0,61
2019/09/23 9:58,27.0,62
2019/09/23 9:59,27.1,61
2019/09/23 10:00,27.1,60
2019/09/23 10:01,27.1,62
2019/09/23 10:02,27.2,62
2019/09/23 10:03,27.2,61
2019/09/23 10:04,27.1,60
2019/09/23 10:05,27.1,60
2019/09/23 10:06,27.1,60
2019/09/23 10:07,27.1,59
2019/09/23 10:08,27.1,60
2019/09/23 10:09,27.0,62
2019/09/23 10:10,27.1,60
2019/09/23 10:11,27.1,61
2019/09/23 10:12,27.1,61
2019/09/23 10:13,27.2,61
2019/09/23 10:14,27.2,62
2019/09/23 10:15,27.3,61
2019/09/23 10:16,27.3,61
2019/09/23 10:17,27.4,61
2019/09/23 10:18,27.4,62
2019/09/23 10:19,27.5,63
2019/09/23 10:20,27.6,63
2019/09/23 10:21,27.7,62
2019/09/23 10:22,27.7,62
2019/09/23 10:23,27.7,62
2019/09/23 10:24,27.8,60
2019/09/23 10:25,27.8,60
2019/09/23 10:26,27.8,61
2019/09/23 10:27,27.9,61
2019/09/23 10:28,27.9,60
2019/09/23 10:29,27.9,60
2019/09/23 10:30,28.0,59
2019/09/23 10:31,28.0,60
2019/09/23 10:32,28.0,59
2019/09/23 10:33,28.1,59
2019/09/23 10:34,28.1,59
2019/09/23 10:35,28.1,58
2019/09/23 10:36,28.2,58
2019/09/23 10:37,28.2,58
2019/09/23 10:38,28.3,59
2019/09/23 10:39,28.3,59
2019/09/23 10:40,28.4,58
2019/09/23 10:41,28.4,57
2019/09/23 10:42,28.4,58
2019/09/23 10:43,28.5,58
2019/09/23 10:44,28.5,58
2019/09/23 10:45,28.5,58
2019/09/23 10:46,28.5,58
2019/09/23 10:47,28.6,57
2019/09/23 10:48,28.6,58
2019/09/23 10:49,28.7,59
2019/09/23 10:50,28.7,60
2019/09/23 10:51,28.7,60
2019/09/23 10:52,28.7,59
2019/09/23 10:53,28.8,59
2019/09/23 10:54,28.8,59
2019/09/23 10:55,28.9,57
2019/09/23 10:56,28.9,57
2019/09/23 10:57,28.9,56
2019/09/23 10:58,28.9,56
2019/09/23 10:59,29.0,56
2019/09/23 11:00,29.0,57
2019/09/23 11:01,29.0,57
2019/09/23 11:02,29.0,57
2019/09/23 11:03,29.1,56
2019/09/23 11:04,29.1,57
2019/09/23 11:05,29.1,56
2019/09/23 11:06,29.1,56
2019/09/23 11:07,29.1,57
2019/09/23 11:08,29.1,58
2019/09/23 11:09,29.2,58
2019/09/23 11:10,29.2,58
2019/09/23 11:11,29.2,58
2019/09/23 11:12,29.3,57
2019/09/23 11:13,29.3,57
2019/09/23 11:14,29.4,58
2019/09/23 11:15,29.4,58
2019/09/23 11:16,29.5,58
2019/09/23 11:17,29.5,59
2019/09/23 11:18,29.6,58
2019/09/23 11:19,29.7,58
2019/09/23 11:20,29.7,58
2019/09/23 11:21,29.7,58
2019/09/23 11:22,29.8,57
2019/09/23 11:23,29.8,56
2019/09/23 11:24,29.8,55
2019/09/23 11:25,29.9,55
2019/09/23 11:26,29.9,57
2019/09/23 11:27,29.9,57
2019/09/23 11:28,29.9,57
2019/09/23 11:29,29.9,56
2019/09/23 11:30,29.9,56
2019/09/23 11:31,29.9,55
2019/09/23 11:32,29.9,56
2019/09/23 11:33,30.0,56
2019/09/23 11:34,30.0,57
2019/09/23 11:35,30.0,57
2019/09/23 11:36,30.0,57
2019/09/23 11:37,30.1,57
2019/09/23 11:38,30.1,57
2019/09/23 11:39,30.1,57
2019/09/23 11:40,30.1,58
2019/09/23 11:41,30.1,58
2019/09/23 11:42,,,
2019/09/23 11:43,30.2,59
2019/09/23 11:44,30.2,59
2019/09/23 11:45,30.2,58
2019/09/23 11:46,30.2,59
2019/09/23 11:47,30.2,60
2019/09/23 11:48,30.2,59
2019/09/23 11:49,30.3,59
2019/09/23 11:50,30.4,59
2019/09/23 11:51,30.4,60
2019/09/23 11:52,30.5,61
2019/09/23 11:53,30.6,61
2019/09/23 11:54,30.6,61
2019/09/23 11:55,30.6,59
2019/09/23 11:56,30.6,58
2019/09/23 11:57,30.7,59
2019/09/23 11:58,30.7,61
2019/09/23 11:59,30.7,62
2019/09/23 12:00,30.7,61
2019/09/23 12:01,30.6,62
2019/09/23 12:02,30.5,62
2019/09/23 12:03,30.4,63
2019/09/23 12:04,30.3,62
2019/09/23 12:05,30.2,60
2019/09/23 12:06,30.2,61
2019/09/23 12:07,30.1,63
2019/09/23 12:08,30.1,63
2019/09/23 12:09,30.1,63
2019/09/23 12:10,30.1,63
2019/09/23 12:11,30.0,63
2019/09/23 12:12,30.0,63
2019/09/23 12:13,29.9,63
2019/09/23 12:14,30.0,63
2019/09/23 12:15,29.9,64
2019/09/23 12:16,29.9,64
2019/09/23 12:17,30.0,64
2019/09/23 12:18,30.0,64
2019/09/23 12:19,30.0,63
2019/09/23 12:20,29.9,63
2019/09/23 12:21,29.9,64
2019/09/23 12:22,29.8,64
2019/09/23 12:23,29.7,65
2019/09/23 12:24,29.6,66
2019/09/23 12:25,29.5,66
2019/09/23 12:26,29.4,65
2019/09/23 12:27,29.3,67
2019/09/23 12:28,29.3,67
2019/09/23 12:29,29.2,67
2019/09/23 12:30,29.2,66
2019/09/23 12:31,29.1,67
2019/09/23 12:32,29.1,66
2019/09/23 12:33,29.0,66
2019/09/23 12:34,29.0,66
2019/09/23 12:35,28.9,66
2019/09/23 12:36,28.9,67
2019/09/23 12:37,28.9,66
2019/09/23 12:38,28.8,66
2019/09/23 12:39,28.8,67
2019/09/23 12:40,28.8,68
2019/09/23 12:41,28.7,68
2019/09/23 12:42,28.8,68
2019/09/23 12:43,28.8,67
2019/09/23 12:44,28.8,67
2019/09/23 12:45,28.8,67
2019/09/23 12:46,28.8,67
2019/09/23 12:47,28.8,66
2019/09/23 12:48,28.8,66
2019/09/23 12:49,28.8,66
2019/09/23 12:50,28.8,68
2019/09/23 12:51,28.9,68
2019/09/23 12:52,29.0,67
2019/09/23 12:53,29.0,67
2019/09/23 12:54,29.0,68
2019/09/23 12:55,29.1,69
2019/09/23 12:56,29.0,69
2019/09/23 12:57,29.0,68
2019/09/23 12:58,29.1,68
2019/09/23 12:59,29.1,67
2019/09/23 13:00,29.0,67
2019/09/23 13:01,29.0,66
2019/09/23 13:02,28.9,66
2019/09/23 13:03,28.9,66
2019/09/23 13:04,28.8,67
2019/09/23 13:05,28.8,66
2019/09/23 13:06,28.8,66
2019/09/23 13:07,28.8,66
2019/09/23 13:08,28.8,66
2019/09/23 13:09,28.8,66
2019/09/23 13:10,28.8,66
2019/09/23 13:11,28.8,66
2019/09/23 13:12,28.8,66
2019/09/23 13:13,28.8,66
2019/09/23 13:14,28.7,67
2019/09/23 13:15,28.7,67
2019/09/23 13:16,28.7,67
2019/09/23 13:17,28.7,67
2019/09/23 13:18,28.7,67
2019/09/23 13:19,28.7,67
2019/09/23 13:20,28.7,68
2019/09/23 13:21,28.7,67
2019/09/23 13:22,28.6,67
2019/09/23 13:23,28.6,67
2019/09/23 13:24,28.6,68
2019/09/23 13:25,28.7,68
2019/09/23 13:26,28.7,68
2019/09/23 13:27,28.7,68
2019/09/23 13:28,28.7,68
2019/09/23 13:29,28.7,68
2019/09/23 13:30,28.8,67
2019/09/23 13:31,28.8,68
2019/09/23 13:32,28.8,68
2019/09/23 13:33,28.8,68
2019/09/23 13:34,28.8,68
2019/09/23 13:35,28.8,69
2019/09/23 13:36,28.8,69
2019/09/23 13:37,28.8,68
2019/09/23 13:38,28.8,67
2019/09/23 13:39,28.8,66
2019/09/23 13:40,28.8,66
2019/09/23 13:41,28.8,66
