Date,Temp,RH
2020/03/17 2:18,19.3,,
2020/03/17 2:19,19.3,,
2020/03/17 2:20,19.3,,
2020/03/17 2:21,19.3,,
2020/03/17 2:22,19.3,,
2020/03/17 2:23,19.3,,
2020/03/17 2:24,19.2,,
2020/03/17 2:25,19.2,,
2020/03/17 2:26,19.2,,
2020/03/17 2:27,19.2,,
2020/03/17 2:28,19.2,,
2020/03/17 2:29,19.2,,
2020/03/17 2:30,19.2,,
2020/03/17 2:31,19.2,,
2020/03/17 2:32,19.2,,
2020/03/17 2:33,19.2,,
2020/03/17 2:34,19.2,,
2020/03/17 2:35,19.2,,
2020/03/17 2:36,19.2,,
2020/03/17 2:37,19.2,,
2020/03/17 2:38,19.2,,
2020/03/17 2:39,19.1,,
2020/03/17 2:40,19.1,,
2020/03/17 2:41,19.1,,
2020/03/17 2:42,19.1,,
2020/03/17 2:43,19.1,,
2020/03/17 2:44,19.1,,
2020/03/17 2:45,19.1,,
2020/03/17 2:46,19.1,,
2020/03/17 2:47,19.1,,
2020/03/17 2:48,19.1,,
2020/03/17 2:49,19.0,,
2020/03/17 2:50,19.0,,
2020/03/17 2:51,19.0,,
2020/03/17 2:52,19.0,,
2020/03/17 2:53,19.0,,
2020/03/17 2:54,19.0,,
2020/03/17 2:55,19.0,,
2020/03/17 2:56,19.0,,
2020/03/17 2:57,19.0,,
2020/03/17 2:58,19.0,,
2020/03/17 2:59,19.0,,
2020/03/17 3:00,19.0,,
2020/03/17 3:01,19.0,,
2020/03/17 3:02,19.0,,
2020/03/17 3:03,18.9,,
2020/03/17 3:04,18.9,,
2020/03/17 3:05,18.9,,
2020/03/17 3:06,18.9,,
2020/03/17 3:07,18.9,,
2020/03/17 3:08,18.9,,
2020/03/17 3:09,18.9,,
2020/03/17 3:10,18.9,,
2020/03/17 3:11,18.9,,
2020/03/17 3:12,18.9,,
2020/03/17 3:13,18.9,,
2020/03/17 3:14,18.9,,
2020/03/17 3:15,18.9,,
2020/03/17 3:16,18.9,,
2020/03/17 3:17,18.9,,
2020/03/17 3:18,18.9,,
2020/03/17 3:19,18.9,,
2020/03/17 3:20,18.9,,
2020/03/17 3:21,18.9,,
2020/03/17 3:22,18.9,,
2020/03/17 3:23,18.8,,
2020/03/17 3:24,18.8,,
2020/03/17 3:25,18.8,,
2020/03/17 3:26,18.8,,
2020/03/17 3:27,18.8,,
2020/03/17 3:28,18.7,,
2020/03/17 3:29,18.7,,
2020/03/17 3:30,18.7,,
2020/03/17 3:31,18.7,,
2020/03/17 3:32,18.7,,
2020/03/17 3:33,18.7,,
2020/03/17 3:34,18.6,,
2020/03/17 3:35,18.6,,
2020/03/17 3:36,18.6,,
2020/03/17 3:37,18.6,,
2020/03/17 3:38,18.6,,
2020/03/17 3:39,18.6,,
2020/03/17 3:40,18.6,,
2020/03/17 3:41,18.6,,
2020/03/17 3:42,18.6,,
2020/03/17 3:43,18.6,,
2020/03/17 3:44,18.6,,
2020/03/17 3:45,18.6,,
2020/03/17 3:46,18.6,,
2020/03/17 3:47,18.6,,
2020/03/17 3:48,18.7,,
2020/03/17 3:49,18.7,,
2020/03/17 3:50,18.7,,
2020/03/17 3:51,18.7,,
2020/03/17 3:52,18.7,,
2020/03/17 3:53,18.7,,
2020/03/17 3:54,18.7,,
2020/03/17 3:55,18.7,,
2020/03/17 3:56,18.7,,
2020/03/17 3:57,18.7,,
2020/03/17 3:58,18.7,,
2020/03/17 3:59,18.7,,
2020/03/17 4:00,18.7,,
2020/03/17 4:01,18.7,,
2020/03/17 4:02,18.6,,
2020/03/17 4:03,18.6,,
2020/03/17 4:04,18.6,,
2020/03/17 4:05,18.6,,
2020/03/17 4:06,18.6,,
2020/03/17 4:07,18.6,,
2020/03/17 4:08,18.6,,
2020/03/17 4:09,18.6,,
2020/03/17 4:10,18.6,,
2020/03/17 4:11,18.6,,
2020/03/17 4:12,18.6,,
2020/03/17 4:13,18.6,,
2020/03/17 4:14,18.6,,
2020/03/17 4:15,18.6,,
2020/03/17 4:16,18.6,,
2020/03/17 4:17,18.6,,
2020/03/17 4:18,18.6,,
2020/03/17 4:19,18.6,,
2020/03/17 4:20,18.5,,
2020/03/17 4:21,18.5,,
2020/03/17 4:22,18.5,,
2020/03/17 4:23,18.5,,
2020/03/17 4:24,18.5,,
2020/03/17 4:25,18.5,,
2020/03/17 4:26,18.5,,
2020/03/17 4:27,18.5,,
2020/03/17 4:28,18.5,,
2020/03/17 4:29,18.5,,
2020/03/17 4:30,18.5,,
2020/03/17 4:31,18.5,,
2020/03/17 4:32,18.5,,
2020/03/17 4:33,18.5,,
2020/03/17 4:34,18.5,,
2020/03/17 4:35,18.5,,
2020/03/17 4:36,18.5,,
2020/03/17 4:37,18.5,,
2020/03/17 4:38,18.5,,
2020/03/17 4:39,18.5,,
2020/03/17 4:40,18.5,,
2020/03/17 4:41,18.5,,
2020/03/17 4:42,18.5,,
2020/03/17 4:43,18.5,,
2020/03/17 4:44,18.5,,
2020/03/17 4:45,18.5,,
2020/03/17 4:46,18.5,,
2020/03/17 4:47,18.5,,
2020/03/17 4:48,18.5,,
2020/03/17 4:49,18.5,,
2020/03/17 4:50,18.5,,
2020/03/17 4:51,18.5,,
2020/03/17 4:52,18.5,,
2020/03/17 4:53,18.5,,
2020/03/17 4:54,18.5,,
2020/03/17 4:55,18.6,,
2020/03/17 4:56,18.6,,
2020/03/17 4:57,18.6,,
2020/03/17 4:58,18.6,,
2020/03/17 4:59,18.6,,
2020/03/17 5:00,18.6,,
2020/03/17 5:01,18.6,,
2020/03/17 5:02,18.6,,
2020/03/17 5:03,18.6,,
2020/03/17 5:04,18.6,,
2020/03/17 5:05,18.7,,
2020/03/17 5:06,18.7,,
2020/03/17 5:07,18.7,,
2020/03/17 5:08,18.7,,
2020/03/17 5:09,18.7,,
2020/03/17 5:10,18.7,,
2020/03/17 5:11,18.7,,
2020/03/17 5:12,18.7,,
2020/03/17 5:13,18.7,,
2020/03/17 5:14,18.7,,
2020/03/17 5:15,18.7,,
2020/03/17 5:16,18.7,,
2020/03/17 5:17,18.7,,
2020/03/17 5:18,18.7,,
2020/03/17 5:19,18.7,,
2020/03/17 5:20,18.7,,
2020/03/17 5:21,18.7,,
2020/03/17 5:22,18.7,,
2020/03/17 5:23,18.7,,
2020/03/17 5:24,18.7,,
2020/03/17 5:25,18.7,,
2020/03/17 5:26,18.7,,
2020/03/17 5:27,18.7,,
2020/03/17 5:28,18.7,,
2020/03/17 5:29,18.7,,
2020/03/17 5:30,18.7,,
2020/03/17 5:31,18.7,,
2020/03/17 5:32,18.7,,
2020/03/17 5:33,18.7,,
2020/03/17 5:34,18.7,,
2020/03/17 5:35,18.7,,
2020/03/17 5:36,18.7,,
2020/03/17 5:37,18.7,,
2020/03/17 5:38,18.7,,
2020/03/17 5:39,18.8,,
2020/03/17 5:40,18.8,,
2020/03/17 5:41,18.8,,
2020/03/17 5:42,18.8,,
2020/03/17 5:43,18.8,,
2020/03/17 5:44,18.8,,
2020/03/17 5:45,18.8,,
2020/03/17 5:46,18.8,,
2020/03/17 5:47,18.8,,
2020/03/17 5:48,18.8,,
2020/03/17 5:49,18.8,,
2020/03/17 5:50,18.8,,
2020/03/17 5:51,18.8,,
2020/03/17 5:52,18.8,,
2020/03/17 5:53,18.8,,
2020/03/17 5:54,18.8,,
2020/03/17 5:55,18.8,,
2020/03/17 5:56,18.8,,
2020/03/17 5:57,18.8,,
2020/03/17 5:58,18.8,,
2020/03/17 5:59,18.9,,
2020/03/17 6:00,18.9,,
2020/03/17 6:01,18.9,,
2020/03/17 6:02,18.9,,
2020/03/17 6:03,18.9,,
2020/03/17 6:04,18.9,,
2020/03/17 6:05,18.9,,
2020/03/17 6:06,18.9,,
2020/03/17 6:07,18.9,,
2020/03/17 6:08,18.9,,
2020/03/17 6:09,18.9,,
2020/03/17 6:10,18.9,,
2020/03/17 6:11,18.9,,
2020/03/17 6:12,18.9,,
2020/03/17 6:13,18.9,,
2020/03/17 6:14,18.9,,
2020/03/17 6:15,18.9,,
2020/03/17 6:16,18.9,,
2020/03/17 6:17,18.9,,
2020/03/17 6:18,18.9,,
2020/03/17 6:19,18.9,,
2020/03/17 6:20,18.9,,
2020/03/17 6:21,18.9,98
2020/03/17 6:22,18.9,,
2020/03/17 6:23,19.0,,
2020/03/17 6:24,19.0,,
2020/03/17 6:25,19.0,,
2020/03/17 6:26,19.0,,
2020/03/17 6:27,19.0,,
2020/03/17 6:28,19.0,,
2020/03/17 6:29,19.0,,
2020/03/17 6:30,19.0,,
2020/03/17 6:31,19.0,,
2020/03/17 6:32,19.0,,
2020/03/17 6:33,19.0,,
2020/03/17 6:34,19.0,,
2020/03/17 6:35,19.0,,
2020/03/17 6:36,19.0,,
2020/03/17 6:37,19.0,,
2020/03/17 6:38,19.0,,
2020/03/17 6:39,19.0,,
2020/03/17 6:40,19.0,,
2020/03/17 6:41,19.0,,
2020/03/17 6:42,19.0,,
2020/03/17 6:43,19.0,,
2020/03/17 6:44,19.0,,
2020/03/17 6:45,19.0,,
2020/03/17 6:46,19.0,,
2020/03/17 6:47,19.0,,
2020/03/17 6:48,19.0,,
2020/03/17 6:49,19.0,,
2020/03/17 6:50,19.0,,
2020/03/17 6:51,19.0,,
2020/03/17 6:52,19.0,,
2020/03/17 6:53,19.0,,
2020/03/17 6:54,19.0,,
2020/03/17 6:55,19.0,,
2020/03/17 6:56,19.0,,
2020/03/17 6:57,19.0,,
2020/03/17 6:58,19.0,,
2020/03/17 6:59,19.0,,
2020/03/17 7:00,19.0,,
2020/03/17 7:01,19.0,,
2020/03/17 7:02,19.0,,
2020/03/17 7:03,19.0,,
2020/03/17 7:04,19.0,,
2020/03/17 7:05,19.0,,
2020/03/17 7:06,19.0,,
2020/03/17 7:07,19.0,,
2020/03/17 7:08,19.0,,
2020/03/17 7:09,19.0,,
2020/03/17 7:10,19.0,,
2020/03/17 7:11,19.0,,
2020/03/17 7:12,19.0,,
2020/03/17 7:13,19.0,,
2020/03/17 7:14,19.0,,
2020/03/17 7:15,19.0,,
2020/03/17 7:16,19.0,,
2020/03/17 7:17,19.0,,
2020/03/17 7:18,19.0,,
2020/03/17 7:19,19.0,,
2020/03/17 7:20,19.0,,
2020/03/17 7:21,19.0,,
2020/03/17 7:22,19.0,,
2020/03/17 7:23,19.0,,
2020/03/17 7:24,19.0,,
2020/03/17 7:25,19.0,,
2020/03/17 7:26,19.0,,
2020/03/17 7:27,19.0,,
2020/03/17 7:28,19.0,,
2020/03/17 7:29,19.0,,
2020/03/17 7:30,19.0,,
2020/03/17 7:31,19.0,,
2020/03/17 7:32,19.1,,
2020/03/17 7:33,19.1,,
2020/03/17 7:34,19.1,,
2020/03/17 7:35,19.1,,
2020/03/17 7:36,19.1,,
2020/03/17 7:37,19.1,,
2020/03/17 7:38,19.1,,
2020/03/17 7:39,19.1,,
2020/03/17 7:40,19.1,,
2020/03/17 7:41,19.1,,
2020/03/17 7:42,19.1,,
2020/03/17 7:43,19.1,,
2020/03/17 7:44,19.1,,
2020/03/17 7:45,19.2,,
2020/03/17 7:46,19.2,,
2020/03/17 7:47,19.2,,
2020/03/17 7:48,19.2,,
2020/03/17 7:49,19.2,,
2020/03/17 7:50,19.2,,
2020/03/17 7:51,19.2,,
2020/03/17 7:52,19.2,,
2020/03/17 7:53,19.2,,
2020/03/17 7:54,19.2,,
2020/03/17 7:55,19.2,,
2020/03/17 7:56,19.2,,
2020/03/17 7:57,19.2,,
2020/03/17 7:58,19.2,,
2020/03/17 7:59,19.2,,
2020/03/17 8:00,19.2,,
2020/03/17 8:01,19.2,,
2020/03/17 8:02,19.2,,
2020/03/17 8:03,19.2,,
2020/03/17 8:04,19.2,,
2020/03/17 8:05,19.2,,
2020/03/17 8:06,19.2,,
2020/03/17 8:07,19.2,,
2020/03/17 8:08,19.2,,
2020/03/17 8:09,19.2,,
2020/03/17 8:10,19.2,,
2020/03/17 8:11,19.2,,
2020/03/17 8:12,19.2,,
2020/03/17 8:13,19.2,,
2020/03/17 8:14,19.2,,
2020/03/17 8:15,19.2,,
2020/03/17 8:16,19.3,,
2020/03/17 8:17,19.3,,
2020/03/17 8:18,19.3,,
2020/03/17 8:19,19.3,,
2020/03/17 8:20,19.3,,
2020/03/17 8:21,19.3,,
2020/03/17 8:22,19.3,,
2020/03/17 8:23,19.3,,
2020/03/17 8:24,19.3,,
2020/03/17 8:25,19.3,,
2020/03/17 8:26,19.3,,
2020/03/17 8:27,19.3,,
2020/03/17 8:28,19.3,,
2020/03/17 8:29,19.3,,
2020/03/17 8:30,19.3,,
2020/03/17 8:31,19.3,,
2020/03/17 8:32,19.3,,
2020/03/17 8:33,19.3,,
2020/03/17 8:34,19.3,,
2020/03/17 8:35,19.3,,
2020/03/17 8:36,19.3,,
2020/03/17 8:37,19.3,,
2020/03/17 8:38,19.3,,
2020/03/17 8:39,19.3,,
2020/03/17 8:40,19.3,,
2020/03/17 8:41,19.3,,
2020/03/17 8:42,19.3,,
2020/03/17 8:43,19.3,,
2020/03/17 8:44,19.3,,
2020/03/17 8:45,19.3,,
2020/03/17 8:46,19.3,,
2020/03/17 8:47,19.3,,
2020/03/17 8:48,19.3,,
2020/03/17 8:49,19.3,,
2020/03/17 8:50,19.3,,
2020/03/17 8:51,19.2,,
2020/03/17 8:52,19.2,,
2020/03/17 8:53,19.2,,
2020/03/17 8:54,19.2,,
2020/03/17 8:55,19.2,,
2020/03/17 8:56,19.2,,
2020/03/17 8:57,19.2,,
2020/03/17 8:58,19.2,,
2020/03/17 8:59,19.2,,
2020/03/17 9:00,19.2,,
2020/03/17 9:01,19.2,,
2020/03/17 9:02,19.2,,
2020/03/17 9:03,19.2,,
2020/03/17 9:04,19.2,,
2020/03/17 9:05,19.3,,
2020/03/17 9:06,19.3,,
2020/03/17 9:07,19.3,,
2020/03/17 9:08,19.3,,
2020/03/17 9:09,19.3,,
2020/03/17 9:10,19.3,,
2020/03/17 9:11,19.3,,
2020/03/17 9:12,19.3,,
2020/03/17 9:13,19.3,,
2020/03/17 9:14,19.3,,
2020/03/17 9:15,19.3,,
2020/03/17 9:16,19.3,,
2020/03/17 9:17,19.3,,
2020/03/17 9:18,19.3,,
2020/03/17 9:19,19.3,,
2020/03/17 9:20,19.3,,
2020/03/17 9:21,19.3,,
2020/03/17 9:22,19.3,,
2020/03/17 9:23,19.3,,
2020/03/17 9:24,19.4,,
2020/03/17 9:25,19.4,,
2020/03/17 9:26,19.4,,
2020/03/17 9:27,19.4,,
2020/03/17 9:28,19.4,,
2020/03/17 9:29,19.4,,
2020/03/17 9:30,19.4,,
2020/03/17 9:31,19.4,,
2020/03/17 9:32,19.4,,
2020/03/17 9:33,19.4,,
2020/03/17 9:34,19.4,,
2020/03/17 9:35,19.4,,
2020/03/17 9:36,19.4,,
2020/03/17 9:37,19.4,,
2020/03/17 9:38,19.4,,
2020/03/17 9:39,19.4,,
2020/03/17 9:40,19.4,,
2020/03/17 9:41,19.4,,
2020/03/17 9:42,19.4,,
2020/03/17 9:43,19.4,,
2020/03/17 9:44,19.4,,
2020/03/17 9:45,19.4,,
2020/03/17 9:46,19.4,,
2020/03/17 9:47,19.4,,
2020/03/17 9:48,19.4,,
2020/03/17 9:49,19.4,,
2020/03/17 9:50,19.4,,
2020/03/17 9:51,19.4,,
2020/03/17 9:52,19.4,,
2020/03/17 9:53,19.4,,
2020/03/17 9:54,19.4,,
2020/03/17 9:55,19.5,,
2020/03/17 9:56,19.5,,
2020/03/17 9:57,19.5,,
2020/03/17 9:58,19.5,,
2020/03/17 9:59,19.5,,
2020/03/17 10:00,19.5,,
2020/03/17 10:01,19.5,,
2020/03/17 10:02,19.5,,
2020/03/17 10:03,19.5,,
2020/03/17 10:04,19.5,,
2020/03/17 10:05,19.5,,
2020/03/17 10:06,19.5,,
2020/03/17 10:07,19.5,,
2020/03/17 10:08,19.5,,
2020/03/17 10:09,19.4,,
2020/03/17 10:10,19.4,,
2020/03/17 10:11,19.4,,
2020/03/17 10:12,19.4,,
2020/03/17 10:13,19.4,,
2020/03/17 10:14,19.4,,
2020/03/17 10:15,19.4,,
2020/03/17 10:16,19.4,,
2020/03/17 10:17,19.5,,
2020/03/17 10:18,19.5,,
2020/03/17 10:19,19.5,,
2020/03/17 10:20,19.5,,
2020/03/17 10:21,19.5,,
2020/03/17 10:22,19.5,,
2020/03/17 10:23,19.5,,
2020/03/17 10:24,19.5,,
2020/03/17 10:25,19.5,,
2020/03/17 10:26,19.5,,
2020/03/17 10:27,19.5,,
2020/03/17 10:28,19.5,,
2020/03/17 10:29,19.5,,
2020/03/17 10:30,19.5,,
2020/03/17 10:31,19.5,,
2020/03/17 10:32,19.5,,
2020/03/17 10:33,19.6,,
2020/03/17 10:34,19.6,,
2020/03/17 10:35,19.6,,
2020/03/17 10:36,19.6,,
2020/03/17 10:37,19.6,,
2020/03/17 10:38,19.6,,
2020/03/17 10:39,19.6,,
2020/03/17 10:40,19.6,,
2020/03/17 10:41,19.6,,
2020/03/17 10:42,19.6,,
2020/03/17 10:43,19.6,,
2020/03/17 10:44,19.6,,
2020/03/17 10:45,19.6,,
2020/03/17 10:46,19.6,,
2020/03/17 10:47,19.6,,
2020/03/17 10:48,19.6,,
2020/03/17 10:49,19.6,,
2020/03/17 10:50,19.6,,
2020/03/17 10:51,19.6,,
2020/03/17 10:52,19.7,,
2020/03/17 10:53,19.7,,
2020/03/17 10:54,19.7,,
2020/03/17 10:55,19.7,,
2020/03/17 10:56,19.7,,
2020/03/17 10:57,19.7,,
2020/03/17 10:58,19.7,,
2020/03/17 10:59,19.7,,
2020/03/17 11:00,19.7,,
2020/03/17 11:01,19.7,,
2020/03/17 11:02,19.7,,
2020/03/17 11:03,19.7,,
2020/03/17 11:04,19.7,,
2020/03/17 11:05,19.7,,
2020/03/17 11:06,19.7,,
2020/03/17 11:07,19.8,96
2020/03/17 11:08,19.8,,
2020/03/17 11:09,19.8,,
2020/03/17 11:10,19.8,,
2020/03/17 11:11,19.8,,
2020/03/17 11:12,19.8,,
2020/03/17 11:13,19.8,,
2020/03/17 11:14,19.8,,
2020/03/17 11:15,19.9,,
2020/03/17 11:16,19.9,,
2020/03/17 11:17,19.9,,
2020/03/17 11:18,19.9,,
2020/03/17 11:19,19.9,,
2020/03/17 11:20,19.9,,
2020/03/17 11:21,19.9,,
2020/03/17 11:22,19.9,,
2020/03/17 11:23,19.9,,
2020/03/17 11:24,19.9,,
2020/03/17 11:25,19.9,,
2020/03/17 11:26,19.9,,
2020/03/17 11:27,19.9,,
2020/03/17 11:28,19.9,,
2020/03/17 11:29,19.9,,
2020/03/17 11:30,,,
2020/03/17 11:31,,,
2020/03/17 11:32,,,
2020/03/17 11:33,,,
2020/03/17 11:34,,,
2020/03/17 11:35,,,
2020/03/17 11:36,,,
2020/03/17 11:37,,,
2020/03/17 11:38,,,
2020/03/17 11:39,,,
2020/03/17 11:40,,,
2020/03/17 11:41,,,
2020/03/17 11:42,,,
2020/03/17 11:43,,,
2020/03/17 11:44,,,
2020/03/17 11:45,,,
2020/03/17 11:46,,,
2020/03/17 11:47,,,
2020/03/17 11:48,,,
2020/03/17 11:49,,,
2020/03/17 11:50,,,
2020/03/17 11:51,,,
2020/03/17 11:52,,,
2020/03/17 11:53,,,
2020/03/17 11:54,,,
2020/03/17 11:55,,,
2020/03/17 11:56,,,
2020/03/17 11:57,,,
2020/03/17 11:58,,,
2020/03/17 11:59,,,
2020/03/17 12:00,,,
2020/03/17 12:01,,,
2020/03/17 12:02,,,
2020/03/17 12:03,,,
2020/03/17 12:04,,,
2020/03/17 12:05,,,
2020/03/17 12:06,,,
2020/03/17 12:07,,,
2020/03/17 12:08,,,
2020/03/17 12:09,,,
2020/03/17 12:10,,,
2020/03/17 12:11,,,
2020/03/17 12:12,,,
2020/03/17 12:13,,,
2020/03/17 12:14,,,
2020/03/17 12:15,,,
2020/03/17 12:16,,,
2020/03/17 12:17,,,
2020/03/17 12:18,,,
2020/03/17 12:19,,,
2020/03/17 12:20,,,
2020/03/17 12:21,,,
2020/03/17 12:22,,,
2020/03/17 12:23,,,
2020/03/17 12:24,,,
2020/03/17 12:25,,,
2020/03/17 12:26,,,
2020/03/17 12:27,,,
2020/03/17 12:28,,,
2020/03/17 12:29,,,
2020/03/17 12:30,,,
2020/03/17 12:31,,,
2020/03/17 12:32,,,
2020/03/17 12:33,,,
2020/03/17 12:34,,,
2020/03/17 12:35,,,
2020/03/17 12:36,,,
2020/03/17 12:37,,,
2020/03/17 12:38,,,
2020/03/17 12:39,,,
2020/03/17 12:40,,,
2020/03/17 12:41,,,
2020/03/17 12:42,,,
2020/03/17 12:43,,,
2020/03/17 12:44,,,
2020/03/17 12:45,,,
2020/03/17 12:46,,,
2020/03/17 12:47,,,
2020/03/17 12:48,,,
2020/03/17 12:49,,,
2020/03/17 12:50,,,
2020/03/17 12:51,,,
2020/03/17 12:52,,,
2020/03/17 12:53,,,
2020/03/17 12:54,,,
2020/03/17 12:55,,,
2020/03/17 12:56,,,
2020/03/17 12:57,,,
2020/03/17 12:58,,,
2020/03/17 12:59,,,
2020/03/17 13:00,,,
2020/03/17 13:01,,,
2020/03/17 13:02,,,
2020/03/17 13:03,,,
2020/03/17 13:04,,,
2020/03/17 13:05,,,
2020/03/17 13:06,,,
2020/03/17 13:07,,,
2020/03/17 13:08,,,
2020/03/17 13:09,,,
2020/03/17 13:10,,,
2020/03/17 13:11,,,
2020/03/17 13:12,,,
2020/03/17 13:13,,,
2020/03/17 13:14,,,
2020/03/17 13:15,,,
2020/03/17 13:16,,,
2020/03/17 13:17,,,
2020/03/17 13:18,,,
2020/03/17 13:19,,,
2020/03/17 13:20,,,
2020/03/17 13:21,,,
2020/03/17 13:22,,,
2020/03/17 13:23,,,
2020/03/17 13:24,,,
2020/03/17 13:25,,,
2020/03/17 13:26,,,
2020/03/17 13:27,,,
2020/03/17 13:28,,,
2020/03/17 13:29,,,
2020/03/17 13:30,,,
2020/03/17 13:31,,,
2020/03/17 13:32,,,
2020/03/17 13:33,,,
2020/03/17 13:34,,,
2020/03/17 13:35,,,
2020/03/17 13:36,,,
2020/03/17 13:37,,,
2020/03/17 13:38,,,
2020/03/17 13:39,,,
2020/03/17 13:40,,,
2020/03/17 13:41,,75
2020/03/17 13:42,,75
2020/03/17 13:43,,75
2020/03/17 13:44,,75
2020/03/17 13:45,,76
2020/03/17 13:46,,75
2020/03/17 13:47,,74
2020/03/17 13:48,,74
2020/03/17 13:49,,73
2020/03/17 13:50,,74
2020/03/17 13:51,,75
2020/03/17 13:52,,75
2020/03/17 13:53,,75
2020/03/17 13:54,,76
2020/03/17 13:55,,76
2020/03/17 13:56,,77
2020/03/17 13:57,,77
2020/03/17 13:58,,76
2020/03/17 13:59,,77
2020/03/17 14:00,,77
2020/03/17 14:01,,76
2020/03/17 14:02,,76
2020/03/17 14:03,,76
2020/03/17 14:04,,76
2020/03/17 14:05,,76
2020/03/17 14:06,,77
2020/03/17 14:07,,78
2020/03/17 14:08,,78
2020/03/17 14:09,,78
